YMD,REGION_ID,BEGIN_WEATHER,END_WEATHER,WIND_VELOCITY,RAIN_PROBABILITY,HIGH_TEMP,LOW_TEMP,MAX_VALUE,MIN_VALUE,AVG_VALUE,FAULT_COUNT_TOTAL
20150206,9,5,5,4,20,1,8,1511557010.000000,876534970.000000,1189387825.451389,94
20150207,9,5,5,4,30,3,11,1338807010.000000,835195010.000000,1073755583.020833,78
20150208,9,5,6,2,20,2,4,1231707030.000000,771062010.000000,1007545078.923611,85
20150209,9,5,5,4,10,-1,5,1440432010.000000,756695010.000000,1122750222.013889,98
20150210,9,5,5,4,10,0,10,1371126950.000000,804905030.000000,1087153508.993056,87
20150211,9,5,5,4,10,3,15,1283519040.000000,746911010.000000,1005811176.805556,90
20150212,9,5,5,4,10,6,13,1236285030.000000,706500000.000000,947272288.576389,86
20150213,9,5,5,4,20,5,13,1103392940.000000,666140010.000000,865457766.111111,69
20150214,9,5,4,2,60,6,17,917260990.000000,587974980.000000,733212382.881944,61
20150215,9,4,4,4,90,12,17,897732970.000000,506195010.000000,677495810.279720,49
20150216,9,4,5,2,40,12,16,798515010.000000,453605990.000000,623075390.972222,49
20150217,9,5,5,4,20,6,14,705330990.000000,437587010.000000,549703305.296167,41
20150218,9,5,5,2,20,5,12,590322020.000000,383011990.000000,463545495.520833,30
20150219,9,6,5,4,20,4,11,586291020.000000,343532990.000000,435619656.562500,29
20150220,9,4,4,2,80,5,12,605502010.000000,338397000.000000,457467448.020833,43
20150221,9,4,4,4,90,9,11,615356990.000000,339053010.000000,466635309.513889,32
20150222,9,4,4,4,70,7,9,662966980.000000,352306000.000000,507333967.916667,36
20150223,9,4,4,4,60,3,10,719721010.000000,405854000.000000,559289902.708333,62
20150224,9,4,4,4,80,6,11,775422000.000000,420280000.000000,596450785.243056,36
20150225,9,4,2,4,90,7,10,985721010.000000,450324010.000000,735050999.513889,70
20150226,9,4,4,2,60,8,11,1081298950.000000,526275020.000000,833550468.055556,84
20150227,9,4,2,2,90,3,7,1257175050.000000,604700010.000000,949766357.812500,77
20150228,9,4,4,2,90,4,7,1309099980.000000,660362000.000000,1016265579.131944,94
20150301,9,5,5,2,30,3,9,1142371950.000000,694520020.000000,917152528.159722,92
20150302,9,5,4,4,60,3,12,1348214970.000000,663226990.000000,1025123081.284722,93
20150303,9,5,4,2,40,8,13,1344477050.000000,745206970.000000,1059737922.708333,113
20150304,9,4,0,4,60,3,7,1439645020.000000,756070010.000000,1128238487.881944,102
20150305,9,0,0,4,90,4,6,1483652950.000000,792117980.000000,1157616046.423611,104
20150306,9,4,4,4,60,4,9,1481928960.000000,800448970.000000,1157632969.131944,111
20150307,9,4,4,4,30,6,10,1289298950.000000,793721010.000000,1057640006.701389,138
20150308,9,4,4,4,60,7,11,1162108030.000000,729929990.000000,968524218.645833,114
20150309,9,4,4,2,40,5,11,1459980960.000000,712406010.000000,1115187373.645833,97
20150310,9,5,5,2,20,2,7,1526561040.000000,822174010.000000,1176904748.194444,148
20150311,9,6,5,4,20,3,11,1500365970.000000,846455990.000000,1177180978.055556,126
20150312,9,5,5,4,20,5,16,1429344970.000000,802112000.000000,1128098671.006944,149
20150313,9,5,5,4,20,7,20,1355568970.000000,777504030.000000,1073334573.854167,92
20150314,9,5,4,4,80,10,15,1259828980.000000,763948970.000000,1016600370.243056,93
20150315,9,4,4,4,90,10,13,1085347050.000000,713682010.000000,910880816.006944,94
20150316,9,4,4,4,60,11,15,1414270020.000000,636021000.000000,1052659724.131944,136
20150317,9,4,4,2,80,12,19,1331067990.000000,749338010.000000,1048918935.555556,127
20150318,9,4,4,4,80,15,21,1376853030.000000,739711000.000000,1048632018.819444,153
20150319,9,4,4,4,60,10,15,1375838990.000000,742997010.000000,1054876863.263889,134
20150320,9,4,4,4,90,10,14,1369274050.000000,756689030.000000,1069941548.333333,89
20150321,9,5,5,4,30,10,20,1207696040.000000,737838990.000000,973061020.798611,107
20150322,9,5,5,4,20,12,20,1006038020.000000,645218990.000000,841178068.125000,90
20150323,9,5,5,4,30,10,15,1289265990.000000,629010990.000000,1001128250.451389,121
20150324,9,6,5,4,20,9,15,1317421020.000000,742481990.000000,1052297053.611111,80
20150325,9,5,5,4,20,8,16,1346671020.000000,759531980.000000,1056270952.743056,101
20150326,9,5,4,2,70,9,17,1336198000.000000,767580990.000000,1066217486.875000,78
20150327,9,4,4,4,80,10,13,1359284060.000000,779926030.000000,1081586005.451389,90
20150328,9,5,6,4,30,9,20,1173542970.000000,750135990.000000,975161984.687500,67
20150329,9,5,4,4,60,11,24,1002724000.000000,693620000.000000,847944455.381944,82
20150330,9,4,4,2,90,14,17,1283355960.000000,632758970.000000,987911327.881944,81
20150331,9,5,4,4,60,15,27,1257852050.000000,739508970.000000,1015282215.863309,73
20150401,9,5,4,4,60,18,26,1242415040.000000,676786010.000000,1026657291.840278,80
20150402,9,5,4,2,70,17,31,1271707030.000000,732791020.000000,1039045622.291667,102
20150403,9,4,4,4,60,14,16,1295208980.000000,729856020.000000,1016942270.662021,94
20150404,9,1,1,4,90,13,19,996127990.000000,694052000.000000,850909600.694444,55
20150405,9,1,1,4,90,14,16,855151000.000000,563265990.000000,671849215.000000,72
20150406,9,4,4,2,90,10,13,1091198970.000000,501554990.000000,830768809.305556,68
20150407,9,4,4,2,80,7,10,1389003050.000000,629151980.000000,1073220718.362369,79
20150408,9,5,5,4,20,5,13,1362381960.000000,800161010.000000,1098627207.256944,70
20150409,9,5,4,4,60,7,14,1355857060.000000,798367000.000000,1089812895.486111,69
20150410,9,5,5,4,30,10,17,1290857060.000000,767072020.000000,1060521840.972222,80
20150411,9,6,5,4,10,9,18,1192671020.000000,762788020.000000,976577695.138889,111
20150412,9,5,4,4,60,12,20,983127990.000000,657531010.000000,829371598.854167,96
20150413,9,4,4,3,60,10,14,1296378050.000000,633820010.000000,994936524.097222,121
20150414,9,4,5,3,90,8,14,1391786010.000000,777104000.000000,1079382171.219512,88
20150415,9,6,5,2,20,11,23,1287588990.000000,732312010.000000,1044074671.672474,114
20150416,9,4,4,4,60,16,23,1297870970.000000,733937990.000000,1045440273.506944,97
20150417,9,5,4,2,30,12,20,1269765010.000000,766043030.000000,1035435929.166667,105
20150418,9,4,4,4,70,16,26,1140255980.000000,751820010.000000,959873799.062500,92
20150419,9,4,1,4,90,18,25,1016656980.000000,678734990.000000,846488708.257840,76
20150420,9,4,4,2,60,12,16,1316260010.000000,596385010.000000,996964726.875000,70
20150421,9,5,5,4,10,10,20,1259005980.000000,754643980.000000,1029347750.694444,87
20150422,9,5,5,4,10,11,25,1552340940.000000,737203000.000000,1025216306.736111,86
20150423,9,5,5,4,10,14,25,1286413940.000000,552689030.000000,1041356889.166667,110
20150424,9,5,5,4,20,16,23,1332812990.000000,777161990.000000,1064323651.111111,84
20150425,9,5,5,4,10,14,26,1276104980.000000,778512020.000000,991050702.430556,81
20150426,9,5,5,4,10,17,27,1061649050.000000,717692020.000000,890942626.701389,85
20150427,9,5,5,2,30,18,27,1311494020.000000,655700010.000000,1022837055.555556,133
20150428,9,4,4,4,70,19,30,1385790040.000000,745353030.000000,1123948161.493056,167
20150429,9,4,5,2,40,17,22,1389849980.000000,812859990.000000,1124862012.473868,176
20150430,9,5,5,4,20,15,26,1343433960.000000,778677000.000000,1048769883.576389,130
20150501,9,4,4,4,10,16,25,843489010.000000,564523010.000000,692907000.104167,54
20150502,9,4,4,2,90,17,24,941976990.000000,467293000.000000,737453193.506944,53
20150503,9,5,5,4,30,16,23,1040088010.000000,543077030.000000,816048660.662021,51
20150504,9,5,4,4,30,17,24,1288373050.000000,591403020.000000,991701488.993056,65
20150505,9,5,4,4,30,15,24,1325525020.000000,736906980.000000,1046888966.864111,80
20150506,9,4,4,4,60,17,23,1347285030.000000,777773010.000000,1074112653.993056,59
20150507,9,5,5,4,30,17,27,1348123050.000000,742127010.000000,1078309118.715278,57
20150508,9,4,4,2,80,17,25,1358374020.000000,798306030.000000,1087483907.013889,87
20150509,9,4,5,4,60,17,21,1208829960.000000,701333980.000000,971647230.209059,80
20150510,9,5,4,4,60,16,24,1047784060.000000,646804990.000000,860003179.930556,58
20150511,9,4,5,2,90,18,21,1405604980.000000,653038020.000000,1059477256.979167,83
20150512,9,5,5,2,10,14,27,1321147950.000000,786442020.000000,1078070834.166667,126
20150513,9,6,5,4,20,17,31,1348621950.000000,803172970.000000,1109251944.826389,105
20150514,9,4,4,4,70,22,27,1453665040.000000,824361020.000000,1172638738.680556,123
20150515,9,4,4,4,90,20,25,1509175050.000000,887375980.000000,1196705968.888889,111
20150516,9,5,5,4,40,17,24,1345729000.000000,852142030.000000,1084890401.319444,76
20150517,9,5,4,4,60,16,25,1134526000.000000,758002010.000000,956686428.576389,70
20150518,9,4,4,4,90,19,24,1496880980.000000,741036990.000000,1156186923.923611,80
20150519,9,4,5,4,40,20,28,1524745970.000000,857950010.000000,1224528881.041667,159
20150520,9,5,5,4,20,19,27,1544751950.000000,898119020.000000,1213046766.423611,104
20150521,9,5,5,4,10,17,25,1501078000.000000,841734990.000000,1174166155.492228,92
20141201,10,5,5,3,30,4,9,187524990.000000,41449000.000000,113836547.421603,44
20141202,10,5,5,4,10,2,9,344495000.000000,69937000.000000,238145230.313589,63
20141203,10,5,0,4,70,4,9,372116000.000000,84671000.000000,258354100.833333,59
20141204,10,5,5,2,10,2,7,304043000.000000,51909000.000000,187220604.236111,58
20141205,10,5,5,4,10,1,7,328205990.000000,83722000.000000,236778669.965278,61
20141206,10,6,5,4,10,2,10,355997010.000000,196858990.000000,274377547.421875,80
20141207,10,4,5,4,40,5,13,355411990.000000,100424000.000000,244292536.300813,60
20141208,10,5,5,4,20,5,10,360062990.000000,67848000.000000,228957594.574899,68
20141209,10,4,4,4,40,7,12,332092990.000000,97539000.000000,237358297.601626,31
20141210,10,4,4,4,70,9,13,378601010.000000,114395000.000000,250430240.433071,39
20141211,10,4,4,2,40,6,9,345790010.000000,88597000.000000,194971331.188525,58
20141212,10,5,6,2,10,2,8,315052000.000000,113735000.000000,224527011.781377,45
20141213,10,6,6,4,10,1,7,342105010.000000,130244000.000000,253612899.190283,66
20141214,10,6,5,4,10,2,10,351388000.000000,165170000.000000,256626312.125000,80
20141215,10,4,4,2,40,5,13,389915990.000000,101738000.000000,256792836.869919,50
20141216,10,5,5,3,10,2,5,246007000.000000,52052000.000000,161234870.543933,70
20141217,10,5,5,2,20,0,6,351265010.000000,94550000.000000,234790690.619835,83
20141218,10,5,4,4,20,1,9,400769990.000000,224228000.000000,305338889.529915,71
20141219,10,4,5,4,60,6,11,392933990.000000,146207990.000000,272942074.473684,81
20141220,10,5,5,2,10,4,9,299666990.000000,56729000.000000,215238373.782609,71
20141221,10,5,5,2,20,2,6,280634000.000000,128334000.000000,194285531.327434,64
20141222,10,5,5,4,10,0,7,389803010.000000,147906010.000000,286617058.863636,48
20141223,10,5,5,4,20,3,12,367065000.000000,196440000.000000,266402761.542056,77
20141224,10,6,5,4,10,5,12,338769010.000000,125425000.000000,238980775.000000,54
20141225,10,5,4,4,30,5,9,356129000.000000,149682010.000000,258504461.428571,42
20141226,10,5,5,4,30,5,10,354049990.000000,181459000.000000,264302808.253275,52
20141227,10,5,5,4,20,6,11,350582000.000000,163299000.000000,259550574.936170,60
20141228,10,5,6,4,10,5,12,345075010.000000,122407000.000000,254731210.833333,58
20141229,10,5,5,4,10,5,13,374725010.000000,101961000.000000,251422850.887850,47
20141230,10,5,5,4,10,6,14,372670990.000000,163155000.000000,265346803.444976,40
20141231,10,5,5,3,10,4,11,209751010.000000,85810000.000000,149639794.264706,56
20150101,10,5,5,2,10,0,4,284199010.000000,66049000.000000,150657784.147465,90
20150102,10,5,5,4,10,-1,8,322786010.000000,171455000.000000,250210864.417476,64
20150103,10,5,5,4,20,3,10,324209010.000000,163021000.000000,235790723.694581,60
20150104,10,5,5,4,10,4,16,386476010.000000,162679000.000000,266142982.075472,50
20150105,10,4,4,4,60,9,19,355603000.000000,128604000.000000,237326475.294118,47
20150106,10,0,0,2,80,4,8,280587010.000000,185289000.000000,230201912.482517,50
20150107,10,4,5,2,30,3,7,371726990.000000,167957000.000000,253381598.200837,47
20150108,10,5,5,4,10,2,8,380200990.000000,144636000.000000,271230506.766169,51
20150109,10,5,5,4,10,2,11,406242000.000000,217185000.000000,298021727.378641,40
20150110,10,5,5,4,10,4,13,363561000.000000,196072010.000000,273766419.292929,34
20150111,10,5,5,4,10,4,14,322963990.000000,144480000.000000,228452843.969849,50
20150112,10,4,4,4,20,5,9,358793000.000000,134697010.000000,254416180.975610,47
20150113,10,4,4,4,80,6,10,346738010.000000,117165000.000000,248345080.138889,53
20150114,10,4,4,2,90,7,10,334544010.000000,69167000.000000,215541530.937500,53
20150115,10,4,4,4,90,7,9,378911990.000000,154804000.000000,273011291.597222,41
20150116,10,4,4,4,30,4,10,393662990.000000,199589000.000000,275279316.319444,71
20150117,10,5,5,4,30,4,6,344045990.000000,127233000.000000,260574545.208333,50
20150118,10,5,5,4,30,3,10,341562990.000000,168633000.000000,239816263.680556,45
20150119,10,5,5,4,20,3,10,374239990.000000,115690000.000000,262130801.458333,43
20150120,10,4,4,4,60,5,10,383689000.000000,175476000.000000,259581826.840278,55
20150121,10,5,4,2,60,7,14,360756010.000000,109337000.000000,242385888.437500,56
20150122,10,4,5,2,40,4,8,351259000.000000,75829000.000000,238490787.777778,55
20150123,10,5,5,4,10,2,10,405928990.000000,171242000.000000,278259145.243056,59
20150124,10,5,4,2,30,6,15,354790010.000000,78177000.000000,216415521.284722,60
20150125,10,4,4,4,90,10,16,315341000.000000,81367000.000000,207706868.194444,41
20150126,10,4,4,2,70,7,11,385502010.000000,157886990.000000,269493979.444444,59
20150127,10,4,0,2,70,4,7,273506990.000000,87201000.000000,184877056.319444,60
20150128,10,0,4,2,80,3,5,371840000.000000,77288000.000000,241281065.937500,55
20150129,10,2,0,4,90,3,6,383557010.000000,134312000.000000,265402338.159722,45
20150130,10,0,0,2,70,2,6,357459010.000000,92999000.000000,228843021.111111,63
20150131,10,5,4,2,40,2,6,315955990.000000,101910000.000000,236293708.541667,54
20150201,10,4,4,4,60,3,7,351608000.000000,175168000.000000,268025308.437500,59
20150202,10,4,4,4,60,4,7,398940000.000000,196751010.000000,294115720.937500,68
20150203,10,4,4,4,60,5,8,405747010.000000,186662990.000000,300754368.506944,46
20150204,10,5,6,2,30,4,9,371427000.000000,171074010.000000,265155512.596491,65
20150205,10,5,5,2,20,2,7,335071010.000000,114865000.000000,237162240.416667,47
20150206,10,5,5,4,20,1,8,390389010.000000,218552990.000000,289641118.437500,51
20150207,10,5,5,4,30,3,11,348061000.000000,103140000.000000,265396169.756944,48
20150208,10,5,6,2,20,2,4,220592000.000000,59073000.000000,143426718.402778,56
20150209,10,5,5,4,10,-1,5,367584010.000000,153753010.000000,260208305.659722,66
20150210,10,5,5,4,10,0,10,349114010.000000,156399000.000000,242165656.423611,37
20150211,10,5,5,4,10,3,15,293754000.000000,92488000.000000,192374917.013889,51
20150212,10,5,5,4,10,6,13,275968990.000000,75588000.000000,189575052.569444,26
20150213,10,5,5,4,20,5,13,240231990.000000,97540000.000000,181826493.298611,56
20150214,10,5,4,2,60,6,17,159257000.000000,56016000.000000,104398472.569444,33
20150215,10,4,4,4,90,12,17,205745000.000000,56413000.000000,155697416.188811,34
20150216,10,4,5,2,40,12,16,179308000.000000,63139000.000000,119653350.451389,31
20150217,10,5,5,4,20,6,14,209836000.000000,99625000.000000,153143091.114983,73
20150218,10,5,5,2,20,5,12,180832000.000000,68041000.000000,116420767.638889,65
20150219,10,6,5,4,20,4,11,183368000.000000,76718000.000000,126278364.756944,55
20150220,10,4,4,2,80,5,12,118864000.000000,47103000.000000,74924423.611111,73
20150221,10,4,4,4,90,9,11,193517000.000000,79869000.000000,123820315.833333,72
20150222,10,4,4,4,70,7,9,194052990.000000,78739000.000000,139118885.312500,37
20150223,10,4,4,4,60,3,10,222979000.000000,76737000.000000,159595395.625000,44
20150224,10,4,4,4,80,6,11,200813000.000000,77993000.000000,151139767.118056,27
20150225,10,4,2,4,90,7,10,218593990.000000,78743000.000000,150827802.118056,41
20150226,10,4,4,2,60,8,11,168899990.000000,101604000.000000,132382798.750000,70
20150227,10,4,2,2,90,3,7,198267000.000000,80654000.000000,134952721.770833,47
20150228,10,4,4,2,90,4,7,271506990.000000,79709000.000000,156153947.777778,53
20150301,10,5,5,2,30,3,9,254828000.000000,72811000.000000,167310746.666667,42
20150302,10,5,4,4,60,3,12,321497010.000000,120633000.000000,196238607.951389,70
20150303,10,5,4,2,40,8,13,289186000.000000,105425000.000000,173759580.069444,58
20150304,10,4,0,4,60,3,7,325293000.000000,120674000.000000,230271916.562500,56
20150305,10,0,0,4,90,4,6,329543000.000000,164031010.000000,248772399.687500,49
20150306,10,4,4,4,60,4,9,371985990.000000,174026990.000000,268850478.333333,47
20150307,10,4,4,4,30,6,10,322084010.000000,186017000.000000,245046878.541667,47
20150308,10,4,4,4,60,7,11,269334990.000000,110673000.000000,203845912.777778,31
20150309,10,4,4,2,40,5,11,300353000.000000,89112000.000000,173705954.270833,67
20150310,10,5,5,2,20,2,7,352174990.000000,72950000.000000,235627044.930556,79
20150311,10,6,5,4,20,3,11,376552000.000000,211711000.000000,283157879.166667,56
20150312,10,5,5,4,20,5,16,360381010.000000,160410000.000000,249458447.500000,32
20150313,10,5,5,4,20,7,20,344328000.000000,140417010.000000,243367419.201389,82
20150314,10,5,4,4,80,10,15,299946010.000000,135634000.000000,214144350.763889,61
20150315,10,4,4,4,90,10,13,280066990.000000,148630000.000000,218311375.416667,52
20150316,10,4,4,4,60,11,15,339510990.000000,146395000.000000,240043041.805556,53
20150317,10,4,4,2,80,12,19,318375000.000000,136438000.000000,218037924.166667,128
20150318,10,4,4,4,80,15,21,290468990.000000,97651000.000000,215190455.104167,84
20150319,10,4,4,4,60,10,15,346504000.000000,134772000.000000,246721548.194444,67
20150320,10,4,4,4,90,10,14,363474000.000000,139078000.000000,255858145.590278,51
20150321,10,5,5,4,30,10,20,318885990.000000,184449010.000000,244817658.888889,47
20150322,10,5,5,4,20,12,20,307597990.000000,146686000.000000,219007023.680556,44
20150323,10,5,5,4,30,10,15,306224000.000000,144470990.000000,228283667.048611,57
20150324,10,6,5,4,20,9,15,344875000.000000,166046010.000000,248488589.826389,38
20150325,10,5,5,4,20,8,16,328713990.000000,173995000.000000,243121430.729167,49
20150326,10,5,4,2,70,9,17,310631010.000000,159406010.000000,219863350.625000,68
20150327,10,4,4,4,80,10,13,340864990.000000,110223000.000000,244004406.388889,61
20150328,10,5,6,4,30,9,20,342415990.000000,188534000.000000,245819947.326389,54
20150329,10,5,4,4,60,11,24,307816010.000000,136457000.000000,208606799.236111,39
20150330,10,4,4,2,90,14,17,244498000.000000,57630000.000000,142807340.729167,35
20150331,10,5,4,4,60,15,27,334066990.000000,134067000.000000,237121507.266187,69
20150401,10,5,4,4,60,18,26,279425990.000000,123988000.000000,204891429.861111,52
20150402,10,5,4,2,70,17,31,273161990.000000,106762000.000000,183562406.145833,100
20150403,10,4,4,4,60,14,16,324636990.000000,122184000.000000,219085581.149826,66
20150404,10,1,1,4,90,13,19,293151000.000000,68590000.000000,201503489.687500,78
20150405,10,1,1,4,90,14,16,241240010.000000,125108000.000000,177447965.555556,80
20150406,10,4,4,2,90,10,13,247573000.000000,37253000.000000,126570319.756944,64
20150407,10,4,4,2,80,7,10,246809010.000000,52420000.000000,154804334.355401,81
20150408,10,5,5,4,20,5,13,324924010.000000,116263000.000000,233041812.569444,57
20150409,10,5,4,4,60,7,14,354216000.000000,193182010.000000,266529865.659722,68
20150410,10,5,5,4,30,10,17,347510010.000000,184295000.000000,252791672.534722,85
20150411,10,6,5,4,10,9,18,315502990.000000,184646000.000000,232079045.138889,52
20150412,10,5,4,4,60,12,20,300614990.000000,116858000.000000,205554933.645833,33
20150413,10,4,4,3,60,10,14,206973010.000000,82395000.000000,142559881.770833,75
20150414,10,4,5,3,90,8,14,261794010.000000,27328000.000000,143328282.195122,94
20150415,10,6,5,2,20,11,23,320346980.000000,90262000.000000,203302727.839721,55
20150416,10,4,4,4,60,16,23,329409000.000000,88966000.000000,200014416.562500,57
20150417,10,5,4,2,30,12,20,213784000.000000,66103000.000000,138549302.083333,56
20150418,10,4,4,4,70,16,26,327562010.000000,111205000.000000,213809020.902778,41
20150419,10,4,1,4,90,18,25,316278990.000000,53162000.000000,200448017.421603,67
20150420,10,4,4,2,60,12,16,206975010.000000,43219000.000000,128908020.972222,41
20150421,10,5,5,4,10,10,20,345548000.000000,143837010.000000,248887366.076389,49
20150422,10,5,5,4,10,11,25,336673000.000000,173952000.000000,240623173.298611,44
20150423,10,5,5,4,10,14,25,322053990.000000,133130000.000000,204897826.562500,38
20150424,10,5,5,4,20,16,23,339548000.000000,138434010.000000,240586121.527778,54
20150425,10,5,5,4,10,14,26,328226010.000000,160345000.000000,234530368.298611,40
20150426,10,5,5,4,10,17,27,282603000.000000,95956000.000000,161777604.479167,64
20150427,10,5,5,2,30,18,27,223578990.000000,47496000.000000,145336347.222222,51
20150428,10,4,4,4,70,19,30,298566010.000000,68488000.000000,198287861.145833,62
20150429,10,4,5,2,40,17,22,314060000.000000,108220000.000000,202413400.801394,59
20150430,10,5,5,4,20,15,26,304381010.000000,154800990.000000,221304301.493056,28
20150501,10,4,4,4,10,16,25,206772000.000000,39196000.000000,137173058.750000,59
20150502,10,4,4,2,90,17,24,241942990.000000,26087000.000000,129958979.131944,34
20150503,10,5,5,4,30,16,23,243328000.000000,56407000.000000,163327274.947735,52
20150504,10,5,4,4,30,17,24,308786010.000000,139278000.000000,216438068.923611,34
20150505,10,5,4,4,30,15,24,319677000.000000,164302000.000000,228258277.874564,39
20150506,10,4,4,4,60,17,23,320948000.000000,160011990.000000,229452670.034722,34
20150507,10,5,5,4,30,17,27,345346010.000000,155190990.000000,237902097.222222,27
20150508,10,4,4,2,80,17,25,257564000.000000,116363000.000000,182432486.354167,36
20150509,10,4,5,4,60,17,21,319547000.000000,129651000.000000,221119146.620209,29
20150510,10,5,4,4,60,16,24,264368010.000000,94090000.000000,177147030.972222,38
20150511,10,4,5,2,90,18,21,269290010.000000,58926000.000000,136289708.506944,44
20150512,10,5,5,2,10,14,27,231174000.000000,78163000.000000,153748656.493056,84
20150513,10,6,5,4,20,17,31,311661990.000000,102258000.000000,193269843.715278,68
20150514,10,4,4,4,70,22,27,331726010.000000,142644000.000000,223487951.597222,33
20150515,10,4,4,4,90,20,25,361355010.000000,90314000.000000,232138298.611111,58
20150516,10,5,5,4,40,17,24,317418000.000000,113535000.000000,221651715.833333,40
20150517,10,5,4,4,60,16,25,273741000.000000,162330990.000000,208581010.694444,47
20150518,10,4,4,4,90,19,24,343562010.000000,159125000.000000,248731412.986111,18
20150519,10,4,5,4,40,20,28,350842990.000000,189759000.000000,258729419.687500,46
20150520,10,5,5,4,20,19,27,345774990.000000,121448000.000000,228057465.659722,70
20150521,10,5,5,4,10,17,25,328384000.000000,163823000.000000,239496119.015544,53
20141201,30,5,5,3,30,4,9,18531816410.000000,10667736330.000000,15487216375.226500,1612
20141202,30,5,5,4,10,2,9,18784720700.000000,11918071290.000000,16057644497.560999,1996
20141203,30,5,0,4,70,4,9,19765681640.000000,12264793950.000000,16854722205.277800,2062
20141204,30,5,5,2,10,2,7,19904119140.000000,12572543950.000000,17013194512.569401,2284
20141205,30,5,5,4,10,1,7,20767328130.000000,12759651370.000000,17695007049.930599,2397
20141206,30,6,5,4,10,2,10,19226841800.000000,12490151370.000000,16513502037.343800,2481
20141207,30,4,5,4,40,5,13,18330285160.000000,11667142580.000000,15692771520.325199,2263
20141208,30,5,5,4,20,5,10,19888685550.000000,11226261720.000000,16770895535.465599,2159
20141209,30,4,4,4,40,7,12,20363373050.000000,12528807620.000000,17220970032.886200,1925
20141210,30,4,4,4,70,9,13,20130255860.000000,12705271480.000000,17037136607.362200,1885
20141211,30,4,4,2,40,6,9,20586468750.000000,12781273440.000000,17516449443.483601,2057
20141212,30,5,6,2,10,2,8,21280039060.000000,12935808590.000000,17846684337.206501,2102
20141213,30,6,6,4,10,1,7,19488376950.000000,13234347660.000000,16819962096.194300,2556
20141214,30,6,5,4,10,2,10,18562480470.000000,12792763670.000000,15833543974.375000,2574
20141215,30,4,4,2,40,5,13,20754632810.000000,12152835940.000000,17369468202.479698,2498
20141216,30,5,5,3,10,2,5,21878808590.000000,13192914060.000000,18363544832.426800,3189
20141217,30,5,5,2,20,0,6,22163070310.000000,13543631840.000000,18873425200.371899,3688
20141218,30,5,4,4,20,1,9,22202101560.000000,13857626950.000000,19008243393.931599,3184
20141219,30,4,5,4,60,6,11,21737910160.000000,13497534180.000000,18507193608.245602,2640
20141220,30,5,5,2,10,4,9,19467048830.000000,13175682620.000000,16888274996.130400,2481
20141221,30,5,5,2,20,2,6,18920136720.000000,12959698240.000000,16066573281.415899,3147
20141222,30,5,5,4,10,0,7,21808005860.000000,12548763670.000000,18380198557.545498,3035
20141223,30,5,5,4,20,3,12,21682490230.000000,13360976560.000000,18478048760.046700,2799
20141224,30,6,5,4,10,5,12,21410205080.000000,13278226560.000000,18215098386.171200,2377
20141225,30,5,4,4,30,5,9,20821978520.000000,13268983400.000000,17734688608.467197,2181
20141226,30,5,5,4,30,5,10,20893923830.000000,13296472660.000000,17872566496.026199,2097
20141227,30,5,5,4,20,6,11,19110041020.000000,13168864260.000000,16711354247.404299,2047
20141228,30,5,6,4,10,5,12,18810707030.000000,12735919920.000000,16219205942.812500,2108
20141229,30,5,5,4,10,5,13,20496236330.000000,12250003910.000000,17403541769.112198,1928
20141230,30,5,5,4,10,6,14,20238285160.000000,12883845700.000000,17296962951.961700,1749
20141231,30,5,5,3,10,4,11,19859513670.000000,12511192380.000000,16941222302.107800,1850
20150101,30,5,5,2,10,0,4,16710453130.000000,12184767580.000000,14458403477.741900,2304
20150102,30,5,5,4,10,-1,8,18361644530.000000,11666611330.000000,15362849827.669901,1703
20150103,30,5,5,4,20,3,10,19236490230.000000,12213325200.000000,16165002117.290600,2023
20150104,30,5,5,4,10,4,16,20505921880.000000,12557708010.000000,17224429323.679199,1882
20150105,30,4,4,4,60,9,19,19476041020.000000,12590156250.000000,16567429999.019600,1721
20150106,30,0,0,2,80,4,8,20634105470.000000,12605196290.000000,17443674528.426598,1950
20150107,30,4,5,2,30,3,7,21360179690.000000,13281495120.000000,17810669693.305401,1932
20150108,30,5,5,4,10,2,8,21649603520.000000,13624222660.000000,18344153155.373100,2031
20150109,30,5,5,4,10,2,11,21535195310.000000,13711167970.000000,18174416916.601898,1852
20150110,30,5,5,4,10,4,13,19002669920.000000,13422011720.000000,16698493124.797998,1868
20150111,30,5,5,4,10,4,14,18251695310.000000,12778058590.000000,15740341296.432200,1684
20150112,30,4,4,4,20,5,9,20722138670.000000,12303867190.000000,17316320299.303101,2159
20150113,30,4,4,4,80,6,10,20787324220.000000,13106042970.000000,17749862440.520802,2699
20150114,30,4,4,2,90,7,10,21714291020.000000,13223236330.000000,18075514835.555599,2494
20150115,30,4,4,4,90,7,9,21512501950.000000,13140039060.000000,18054874420.590298,2044
20150116,30,4,4,4,30,4,10,21488472660.000000,13132050780.000000,18109745907.465298,2954
20150117,30,5,5,4,30,4,6,18675777340.000000,13272627930.000000,16571070777.152800,2642
20150118,30,5,5,4,30,3,10,18089105470.000000,12760944340.000000,15768330512.361099,2256
20150119,30,5,5,4,20,3,10,21190984380.000000,12372861330.000000,17696357906.979199,2538
20150120,30,4,4,4,60,5,10,21422667970.000000,13324204100.000000,17987767740.972199,2208
20150121,30,5,4,2,60,7,14,20743630860.000000,13225916020.000000,17696373399.618099,1815
